window_id,file_id,farm,source_path,source_session,start_seconds,duration_seconds,sampling_rule,sampled_fingerprint
jiufu_004d48d055c457_first30,jiufu_004d48d055c457,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092534-710.MP4,20240809T092534_710,0.0,30.0,first_30_seconds_predeclared_not_best_segment,16d087fc729324fe04e3a9cd10404a4aacf8d637f69fa3b93ba2c59136273305
jiufu_43743cb152c168_first30,jiufu_43743cb152c168,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,20240809T093503_1022249,0.0,30.0,first_30_seconds_predeclared_not_best_segment,44bf0f0a738390d568674f71c462a4567ba2056220f96bb0af55aa0a5bfbe215
jiufu_d7498380edb383_first30,jiufu_d7498380edb383,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,20240809T093825_719,0.0,30.0,first_30_seconds_predeclared_not_best_segment,6b5bb8524aeebbfb66c6d35ecb5c9ecf9f2bd1b3588e3cf8311f629e4b7ab8a2
jiufu_512d98136d6412_first30,jiufu_512d98136d6412,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,20240809T094601_A1022251,0.0,30.0,first_30_seconds_predeclared_not_best_segment,cc81a0cf7f13b84cb08b24ffcc6d3ae59c86feafce61fa988181daf2effd034b
jiufu_7b10e1dbd08a03_first30,jiufu_7b10e1dbd08a03,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094835-A1022259.MP4,20240809T094835_A1022259,0.0,30.0,first_30_seconds_predeclared_not_best_segment,847c92de6ef21857555a9d424118a764656b628dd0d8a29eaa143fa6f660bfc9
jiufu_1b1d8d9b6faec7_first30,jiufu_1b1d8d9b6faec7,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,20240810T085516_1823,0.0,30.0,first_30_seconds_predeclared_not_best_segment,0582a3c7d6867f0bf887c620b6bbe3b5c418facd4a853c1a78b0fec13c393151
jiufu_1a11fc33fcb6cf_first30,jiufu_1a11fc33fcb6cf,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,20240810T085733_1646,0.0,30.0,first_30_seconds_predeclared_not_best_segment,119eee77428b4ec8847402edc78f24557d6e36870e4936700febcba00ff0067e
jiufu_993a2261c33ae0_first30,jiufu_993a2261c33ae0,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,20240810T090006_1578,0.0,30.0,first_30_seconds_predeclared_not_best_segment,37f952554211f668239ca630faa9e2edf3886ac8b87645cae406a25148b16585
jiufu_15023a4d62f18e_first30,jiufu_15023a4d62f18e,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,20240810T091205_997,0.0,30.0,first_30_seconds_predeclared_not_best_segment,f0fde637f9b81a6b154bd0239ebbb4f55aad0612dd1c89a0f78ef25e86a4f097
jiufu_bcea2687a6b788_first30,jiufu_bcea2687a6b788,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,20240810T091529_1836,0.0,30.0,first_30_seconds_predeclared_not_best_segment,6e49b719c9cd8a04ea2f989e3114bb9b879cb0c1d9e005bf86f9ead57b1ff444
jiufu_4a3dc560468965_first30,jiufu_4a3dc560468965,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092347-846.MP4,20240810T092347_846,0.0,30.0,first_30_seconds_predeclared_not_best_segment,545e0f8101004dd8776076c073838418715a29079a8dede8681bce375f3c5e9c
jiufu_82901a53b6079a_first30,jiufu_82901a53b6079a,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092944-1879.MP4,20240810T092944_1879,0.0,30.0,first_30_seconds_predeclared_not_best_segment,01c1393144ad8f78309e5f448614e4549ca213c4c733521a656a56cbcf619ebc
jiufu_3f4036e1d8bfe3_first30,jiufu_3f4036e1d8bfe3,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T090749-639.MP4,20240811T090749_639,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4929f283bf2d63589e61b6ae38ea2942b9412fe2406d641716b4caf23d40e883
jiufu_aed28276135071_first30,jiufu_aed28276135071,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T091914-1180.MP4,20240811T091914_1180,0.0,30.0,first_30_seconds_predeclared_not_best_segment,83205db27a0c85719e2fcadf7093e3467b17b6423a9e7ee281e26821450a9de3
jiufu_af70c3cc180ae2_first30,jiufu_af70c3cc180ae2,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093121-810.MP4,20240811T093121_810,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4c0858fc926a3f10de92db940e88871197b97594713667da341eb9b4d452b3c4
jiufu_fe965ff4644d07_first30,jiufu_fe965ff4644d07,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,20240811T093648_372,0.0,30.0,first_30_seconds_predeclared_not_best_segment,01cda6a2602bd8fb8926066428e3ebe8e9194a9b9aad27a783cbc450a5aafbb5
jiufu_f6bca344b2c8ce_first30,jiufu_f6bca344b2c8ce,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,20240811T094327_810,0.0,30.0,first_30_seconds_predeclared_not_best_segment,12bf5995a8e14326d6e4aed5ed928d7d1d897248c0155c5afcdb91edd531fabc
jiufu_ce6ff507b22ee9_first30,jiufu_ce6ff507b22ee9,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,20240811T094536_A1021156,0.0,30.0,first_30_seconds_predeclared_not_best_segment,5a82e56b44703ca5eec8feb34748d59b98010694d926e9ebee75dd91166d9b81
jiufu_075ed4d93c9959_first30,jiufu_075ed4d93c9959,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,20240811T094912_1371,0.0,30.0,first_30_seconds_predeclared_not_best_segment,2e68f714d2aaf21c567cb3ef7a0a4b464f9c54dfb3aa09845b0f6d1d8750fca6
jiufu_234cbf6b627421_first30,jiufu_234cbf6b627421,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,20240811T095232_270,0.0,30.0,first_30_seconds_predeclared_not_best_segment,42d77c0fb60fb5a6497c4991b9c06511d8e9e491a5d7a8d8220bb1921dd98637
jiufu_1dc98a0ed074ec_first30,jiufu_1dc98a0ed074ec,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095726-1414.MP4,20240811T095726_1414,0.0,30.0,first_30_seconds_predeclared_not_best_segment,a69fec5ebdd6876eb9905132fbc92641c8433ea05f838d7c4505944452f48f4b
jiufu_0f85cab7ac58ae_first30,jiufu_0f85cab7ac58ae,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,20240811T100212_165,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4d8e552bdc3dea9050c8b1449d7d85d2bccf7f185e2113ab61d8d1ca323287a3
jiufu_55441b4c6fe974_first30,jiufu_55441b4c6fe974,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,20240811T100355_1129,0.0,30.0,first_30_seconds_predeclared_not_best_segment,242279cb9507a85bf3b7ada2fa9ce730b3e4929565fb58828c2cd675d72c6990
jiufu_d074036ef96d31_first30,jiufu_d074036ef96d31,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,20240811T101031_281,0.0,30.0,first_30_seconds_predeclared_not_best_segment,9d7395c901736e4e8716e870c9285f6e79480fb221c7be0d67e818d7e5a11f7f
jiufu_cdaa16888fda03_first30,jiufu_cdaa16888fda03,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,20240811T101227_A1022182,0.0,30.0,first_30_seconds_predeclared_not_best_segment,7b70dbf7dc22e2191a55efbfc739243d4dbee21527a1c1e7846e7e9d45fefde9
jiufu_b7ed63dc0d8295_first30,jiufu_b7ed63dc0d8295,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,20240813T093620_1358,0.0,30.0,first_30_seconds_predeclared_not_best_segment,47d5213b8d1bb53304d4279aab63db4b4c9446d91dcbb6d6921124b9237504b2
jiufu_7f3b12c4283ff8_first30,jiufu_7f3b12c4283ff8,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094421-281.MP4,20240813T094421_281,0.0,30.0,first_30_seconds_predeclared_not_best_segment,be61127b6e1ccfbf3a6e1bd7568f4a1437060806e2f66fa930e4563ef9f5fb71
jiufu_36d04432159cdf_first30,jiufu_36d04432159cdf,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094742-1429.MP4,20240813T094742_1429,0.0,30.0,first_30_seconds_predeclared_not_best_segment,ee7f19de2833567259a0e690399dc21a3e50aa0346da147ce507fd4db75f050d
jiufu_e47f27f9b4fe1b_first30,jiufu_e47f27f9b4fe1b,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095102-A1021134.MP4,20240813T095102_A1021134,0.0,30.0,first_30_seconds_predeclared_not_best_segment,04fdc63535d3b3dba1385b2d50624cef6e6d90dc1289fc6a1fbb3b45bb156642
jiufu_9ddfe0afe06424_first30,jiufu_9ddfe0afe06424,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,20240813T095941_1589,0.0,30.0,first_30_seconds_predeclared_not_best_segment,1ab1fd4410f051b4f1df77be0d05ea00dd1e16de79e87bf93fced5533e81c25a
jiufu_7beb44b12a5f36_first30,jiufu_7beb44b12a5f36,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T100207-713.MP4,20240813T100207_713,0.0,30.0,first_30_seconds_predeclared_not_best_segment,f74761e548fd23a37ab8af5e759861cb63730c0aad4a93dc9f65d0eab3ba0f5d
