file_id,source_path,date_from_name,cow_token_unverified,session_token,include_in_test,yolo_training_exposure,yolo_exposure_evidence,rr_tuning_exposure,rr_result_viewing_exposure,cow_identity_verified,verified_cow_id,modality_verified,duplicate_identity_reviewed,reviewer,review_date,notes,exposure_evidence
jiufu_1a11fc33fcb6cf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,20240810,1646,20240810T085733_1646,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_993a2261c33ae0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,20240810,1578,20240810T090006_1578,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_15023a4d62f18e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,20240810,997,20240810T091205_997,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_bcea2687a6b788,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,20240810,1836,20240810T091529_1836,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_4a3dc560468965,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092347-846.MP4,20240810,846,20240810T092347_846,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_82901a53b6079a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092944-1879.MP4,20240810,1879,20240810T092944_1879,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_3f4036e1d8bfe3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T090749-639.MP4,20240811,639,20240811T090749_639,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_aed28276135071,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T091914-1180.MP4,20240811,1180,20240811T091914_1180,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_af70c3cc180ae2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093121-810.MP4,20240811,810,20240811T093121_810,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_fe965ff4644d07,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,20240811,372,20240811T093648_372,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_f6bca344b2c8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,20240811,810,20240811T094327_810,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_ce6ff507b22ee9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,20240811,A1021156,20240811T094536_A1021156,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_075ed4d93c9959,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,20240811,1371,20240811T094912_1371,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_234cbf6b627421,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,20240811,270,20240811T095232_270,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_1dc98a0ed074ec,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095726-1414.MP4,20240811,1414,20240811T095726_1414,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_0f85cab7ac58ae,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,20240811,165,20240811T100212_165,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_55441b4c6fe974,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,20240811,1129,20240811T100355_1129,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_d074036ef96d31,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,20240811,281,20240811T101031_281,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_cdaa16888fda03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,20240811,A1022182,20240811T101227_A1022182,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_b7ed63dc0d8295,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,20240813,1358,20240813T093620_1358,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_7f3b12c4283ff8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094421-281.MP4,20240813,281,20240813T094421_281,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_36d04432159cdf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094742-1429.MP4,20240813,1429,20240813T094742_1429,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_e47f27f9b4fe1b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095102-A1021134.MP4,20240813,A1021134,20240813T095102_A1021134,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_9ddfe0afe06424,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,20240813,1589,20240813T095941_1589,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
jiufu_7beb44b12a5f36,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T100207-713.MP4,20240813,713,20240813T100207_713,,no,user_confirmed_20260909,no,no,,,,,,,Exposure confirmed by user; cow identity/modality/duplicate relationship still separate review,user_explicit_reply_20260909_all_no_for_these_271_candidates
