window_id,file_id,farm,source_path,source_session,cow_token,start_seconds,duration_seconds,sampling_rule,role,reference_status,timestamp_validation
lindian_c86654a0ba5f0d_first30,lindian_c86654a0ba5f0d,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T070753n200870\20230811T070753n200870.MP4,20230811T070753_200870,200870,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cb8277a8399f3c_first30,lindian_cb8277a8399f3c,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T071018n179252\20230811T071018n179252.MP4,20230811T071018_179252,179252,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_bec1a602c9a377_first30,lindian_bec1a602c9a377,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T072245n196653\20230811T072245n196653.MP4,20230811T072245_196653,196653,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1ef5bab380f548_first30,lindian_1ef5bab380f548,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T072642n211003\20230811T072642n211003.MP4,20230811T072642_211003,211003,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3d658d63c20b0a_first30,lindian_3d658d63c20b0a,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T072909n211146\20230811T072909n211146.MP4,20230811T072909_211146,211146,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cbccb366b4096a_first30,lindian_cbccb366b4096a,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T073135n210947\20230811T073135n210947.MP4,20230811T073135_210947,210947,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cc1a94369bdb8a_first30,lindian_cc1a94369bdb8a,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T073458n211035\20230811T073458n211035.MP4,20230811T073458_211035,211035,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2d11e644e642ac_first30,lindian_2d11e644e642ac,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T073945n6527\20230811T073945n6527.MP4,20230811T073945_6527,6527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1df1cfaf942ea4_first30,lindian_1df1cfaf942ea4,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T082310n211158\20230811T082310n211158.MP4,20230811T082310_211158,211158,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_f6b96a7587b879_first30,lindian_f6b96a7587b879,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T082836n196527\20230811T082836n196527.MP4,20230811T082836_196527,196527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4bc0ef0837c7ee_first30,lindian_4bc0ef0837c7ee,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\20230811T083542n196647\20230811T083542n196647.MP4,20230811T083542_196647,196647,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a44b18b1d5c8fe_first30,lindian_a44b18b1d5c8fe,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T071234n211030.MP4,20230811T071234_211030,211030,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b2c67415870e13_first30,lindian_b2c67415870e13,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T071505n6527.MP4,20230811T071505_6527,6527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_15acf18083b614_first30,lindian_15acf18083b614,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T072527n190587.MP4,20230811T072527_190587,190587,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b5ecb4d64cab0c_first30,lindian_b5ecb4d64cab0c,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T073738n196527.MP4,20230811T073738_196527,196527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_435c93f663a56e_first30,lindian_435c93f663a56e,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T082631n200792.MP4,20230811T082631_200792,200792,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3a0c2893ea1f38_first30,lindian_3a0c2893ea1f38,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍新产区\ff\20230811T083203n196647.MP4,20230811T083203_196647,196647,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3d07c961bd54ea_first30,lindian_3d07c961bd54ea,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T071642n320\20230811T071642n320.MP4,20230811T071642_320,320,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_8a5d4ca3ef3ce8_first30,lindian_8a5d4ca3ef3ce8,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T072018n210961\20230811T072018n210961.MP4,20230811T072018_210961,210961,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4ab09d41bc8bd7_first30,lindian_4ab09d41bc8bd7,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T074134n210961\20230811T074134n210961.MP4,20230811T074134_210961,210961,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_44e860e30de442_first30,lindian_44e860e30de442,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T074735n200723\20230811T074735n200723.MP4,20230811T074735_200723,200723,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e00c7a45870b2e_first30,lindian_e00c7a45870b2e,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T075054n170240\20230811T075054n170240.MP4,20230811T075054_170240,170240,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9f7ef32ad8575c_first30,lindian_9f7ef32ad8575c,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T075538n205256\20230811T075538n205256.MP4,20230811T075538_205256,205256,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a4b364a2999434_first30,lindian_a4b364a2999434,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T075755n170355\20230811T075755n170355.MP4,20230811T075755_170355,170355,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_5cf98ff82a033b_first30,lindian_5cf98ff82a033b,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T080002n6516\20230811T080002n6516.MP4,20230811T080002_6516,6516,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_80e086d3a301bb_first30,lindian_80e086d3a301bb,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T080002n6516\20230811T080227n3015.MP4,20230811T080227_3015,3015,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_521f54139287cb_first30,lindian_521f54139287cb,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T080448n16110463\20230811T080448n16110463.MP4,20230811T080448_16110463,16110463,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_336952839406fd_first30,lindian_336952839406fd,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T080640n4717\20230811T080640n4717.MP4,20230811T080640_4717,4717,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2e55ee277cfd4a_first30,lindian_2e55ee277cfd4a,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T080918n170071\20230811T080918n170071.MP4,20230811T080918_170071,170071,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_931146fe6bcb39_first30,lindian_931146fe6bcb39,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T081625n16110514\20230811T081625n16110514.MP4,20230811T081625_16110514,16110514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_d49485e643deca_first30,lindian_d49485e643deca,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T082039n16110251\20230811T082039n16110251.MP4,20230811T082039_16110251,16110251,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3fb187839aa975_first30,lindian_3fb187839aa975,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T083835n200798\20230811T083835n200798.MP4,20230811T083835_200798,200798,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_bfa9fdbafdc61b_first30,lindian_bfa9fdbafdc61b,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T084118n177301\20230811T084118n177301.MP4,20230811T084118_177301,177301,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_abaa513c1a6f25_first30,lindian_abaa513c1a6f25,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T084358n200700\20230811T084358n200700.MP4,20230811T084358_200700,200700,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3d846462edd1e2_first30,lindian_3d846462edd1e2,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T084627n211046\20230811T084627n211046.MP4,20230811T084627_211046,211046,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_bf2b96778b5d31_first30,lindian_bf2b96778b5d31,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T085130n4547\20230811T085130n4547.MP4,20230811T085130_4547,4547,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_fb76f0117b8905_first30,lindian_fb76f0117b8905,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T085516n190514\20230811T085516n190514.MP4,20230811T085516_190514,190514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ca34c3c3c382e9_first30,lindian_ca34c3c3c382e9,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T090127n190614\20230811T090127n190614.MP4,20230811T090127_190614,190614,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_729c1bc0d2de65_first30,lindian_729c1bc0d2de65,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T090353n170227\20230811T090353n170227.MP4,20230811T090353_170227,170227,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a3d074e3e66c2e_first30,lindian_a3d074e3e66c2e,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\20230811T090840n190514\20230811T090840n190514.MP4,20230811T090840_190514,190514,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ace259949b75fc_first30,lindian_ace259949b75fc,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T074304n189417.MP4,20230811T074304_189417,189417,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_78d5f12a786aa8_first30,lindian_78d5f12a786aa8,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T074453n200794.MP4,20230811T074453_200794,200794,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_676ef92b87f2db_first30,lindian_676ef92b87f2db,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T075254n190543.MP4,20230811T075254_190543,190543,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1fc47fdf524e09_first30,lindian_1fc47fdf524e09,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T081148n200741.MP4,20230811T081148_200741,200741,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_81e7997ba935df_first30,lindian_81e7997ba935df,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T084846n170131.MP4,20230811T084846_170131,170131,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_f46454d7c7cc04_first30,lindian_f46454d7c7cc04,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T090650n200723.MP4,20230811T090650_200723,200723,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_a8f756463e8fc2_first30,lindian_a8f756463e8fc2,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\ff\20230811T091246n190455.MP4,20230811T091246_190455,190455,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_6137c37d1b5a83_first30,lindian_6137c37d1b5a83,lindian,E:\real\use_code\林甸红外视频\归档\0811\上午\B三号舍病牛区\fs\20230811T085807n190614.MP4,20230811T085807_190614,190614,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b690a93f408e01_first30,lindian_b690a93f408e01,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T152033n413\20230811T152033n413.MP4,20230811T152033_413,413,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_d22c96776e277c_first30,lindian_d22c96776e277c,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T152614n196284\20230811T152614n196284.MP4,20230811T152614_196284,196284,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2f91f693b3e413_first30,lindian_2f91f693b3e413,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T152751n196558\20230811T152751n196558.MP4,20230811T152751_196558,196558,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_aa6d5c0e043249_first30,lindian_aa6d5c0e043249,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T153011n200649\20230811T153011n200649.MP4,20230811T153011_200649,200649,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ff4b06d297a914_first30,lindian_ff4b06d297a914,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T155609n211108\20230811T155609n211108.MP4,20230811T155609_211108,211108,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_5029c0abff2867_first30,lindian_5029c0abff2867,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T162341n211085.MP4,20230811T162341_211085,211085,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_fb6d618a6f5bdc_first30,lindian_fb6d618a6f5bdc,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T162723n211085.MP4,20230811T162723_211085,211085,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_9a1bde8ac67326_first30,lindian_9a1bde8ac67326,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T163046n1456 0298\20230811T163046n1456 0298.MP4,20230811T163046_1456,1456,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_4d42e820374d4e_first30,lindian_4d42e820374d4e,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\20230811T163328n211107\20230811T163328n211107.MP4,20230811T163328_211107,211107,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_adba9775aa9b06_first30,lindian_adba9775aa9b06,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T152314n210944.MP4,20230811T152314_210944,210944,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b8e07c7e0e15fd_first30,lindian_b8e07c7e0e15fd,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T153425n211101.MP4,20230811T153425_211101,211101,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e790b21ccc68e3_first30,lindian_e790b21ccc68e3,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T154322n210995.MP4,20230811T154322_210995,210995,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_aabaafc6d64035_first30,lindian_aabaafc6d64035,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T154502n16110414.MP4,20230811T154502_16110414,16110414,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_d1dde46267255a_first30,lindian_d1dde46267255a,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T154646n200843.MP4,20230811T154646_200843,200843,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_5e7c7f5712c2fc_first30,lindian_5e7c7f5712c2fc,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T155815n200637.MP4,20230811T155815_200637,200637,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c4f4ceca5fffc7_first30,lindian_c4f4ceca5fffc7,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T160053n200734.MP4,20230811T160053_200734,200734,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_54a4f6a2845984_first30,lindian_54a4f6a2845984,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T160243n197208.MP4,20230811T160243_197208,197208,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_b64e4b59f7abde_first30,lindian_b64e4b59f7abde,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T160927n189909.MP4,20230811T160927_189909,189909,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_35282d7a7f7373_first30,lindian_35282d7a7f7373,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T161304n211038.MP4,20230811T161304_211038,211038,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_501947e54de4a1_first30,lindian_501947e54de4a1,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T161603n160264.MP4,20230811T161603_160264,160264,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_43d45f0c06c601_first30,lindian_43d45f0c06c601,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B一号舍高产区未下夹子\ff\20230811T162059n211085.MP4,20230811T162059_211085,211085,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_d572a70a510a31_first30,lindian_d572a70a510a31,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\20230811T165518n221293\20230811T165518n221293.MP4,20230811T165518_221293,221293,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1efa914f492765_first30,lindian_1efa914f492765,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\20230811T170040n221294\20230811T170040n221294.MP4,20230811T170040_221294,221294,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_161aabfd4aecd1_first30,lindian_161aabfd4aecd1,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\20230811T170634n221296\20230811T170634n221296.MP4,20230811T170634_221296,221296,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ed9f02c48d2aa3_first30,lindian_ed9f02c48d2aa3,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\20230811T171205n221299\20230811T171205n221299.MP4,20230811T171205_221299,221299,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_7130c9dc30ef86_first30,lindian_7130c9dc30ef86,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\20230811T171907n221299\20230811T171907n221299.MP4,20230811T171907_221299,221299,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c7828308b905e1_first30,lindian_c7828308b905e1,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\ff\20230811T165100n221221.MP4,20230811T165100_221221,221221,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_3c47cec7fc3ca8_first30,lindian_3c47cec7fc3ca8,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\ff\20230811T172119n221327.MP4,20230811T172119_221327,221327,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_1aa8f42653e890_first30,lindian_1aa8f42653e890,lindian,E:\real\use_code\林甸红外视频\归档\0811\下午\B二号舍青年区夹子\ts\20230811T164443n221276.MP4,20230811T164443_221276,221276,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_848b5687cd3fa5_first30,lindian_848b5687cd3fa5,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T073243n211146\20230812T073243n211146.MP4,20230812T073243_211146,211146,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_0fbacff7718ba4_first30,lindian_0fbacff7718ba4,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T073523n6527\20230812T073523n6527.MP4,20230812T073523_6527,6527,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_427976af60b5c5_first30,lindian_427976af60b5c5,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T073721n200797\20230812T073721n200797.MP4,20230812T073721_200797,200797,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_2d205143f1b700_first30,lindian_2d205143f1b700,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T073937n211155\20230812T073937n211155.MP4,20230812T073937_211155,211155,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_cced0702c42bfc_first30,lindian_cced0702c42bfc,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T074335n196647\20230812T074335n196647.MP4,20230812T074335_196647,196647,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_071d88e7bb74c3_first30,lindian_071d88e7bb74c3,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T074923n200870\20230812T074923n200870.MP4,20230812T074923_200870,200870,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c221a4180901d3_first30,lindian_c221a4180901d3,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T075216n196653\20230812T075216n196653.MP4,20230812T075216_196653,196653,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_ecd5b67b291b1c_first30,lindian_ecd5b67b291b1c,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T075444n211035\20230812T075444n211035.MP4,20230812T075444_211035,211035,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_e76dc9ce276211_first30,lindian_e76dc9ce276211,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T075706n5364\20230812T075706n5364.MP4,20230812T075706_5364,5364,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_904a657f49e9eb_first30,lindian_904a657f49e9eb,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T080016n179252\20230812T080016n179252.MP4,20230812T080016_179252,179252,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_c2673135f47627_first30,lindian_c2673135f47627,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T080241n211051\20230812T080241n211051.MP4,20230812T080241_211051,211051,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
lindian_6021286fca8cfe_first30,lindian_6021286fca8cfe,lindian,E:\real\use_code\林甸红外视频\归档\0812\上午\B三号舍新产区\20230812T080533n211153\20230812T080533n211153.MP4,20230812T080533_211153,211153,0,30,first_30_seconds_before_viewing_outcomes,candidate_not_test,pending,metadata_only_not_PTS_audited
